정류소 Y좌표,정류소 X좌표,정류소ID,정류소명,정류소번호,정류소순번,노선ID,가장 가까운 복지시설,최단거리_m
36.81284262,127.17336902,CAB285001294,천성중학교,1294,13,CAB285000034,편의시설지원센터,1561.609780110408
36.81353816,127.17589987,CAB285001297,아랫말,1297,14,CAB285000034,편의시설지원센터,1797.8694982687216
36.81487376,127.17876226,CAB285001296,분텃골,1296,15,CAB285000034,편의시설지원센터,2079.658076320149
36.81533939,127.18183392,CAB285001041,양담말,1041,16,CAB285000034,죽전주간보호센터,2157.4771613460057
36.81659795,127.18418574,CAB285001295,응담말,1295,17,CAB285000034,죽전주간보호센터,2329.4061251132334
36.81806794,127.18544074,CAB285001892,중앙소방학교 후문,1892,18,CAB285000034,죽전주간보호센터,2512.9362951285198
36.820208,127.186961,CAB285002275,리각미술관,2275,19,CAB285000034,죽전주간보호센터,2776.40282544087
36.822072,127.188163,CAB285071888,태조산청소년수련관,71888,20,CAB285000034,죽전주간보호센터,3004.3108501503075
36.829475,127.189214,CAB285002190,"부경파크빌,안서e편한세상,성불사부경이편한",2190,21,CAB285000034,편의시설지원센터,3635.138667098328
36.8301411,127.1850417,CAB285071745,안서코아루,71745,22,CAB285000034,천안시 꽃밭,3293.701338473241
36.83089653,127.18589606,CAB285001043,신안25통,1043,23,CAB285000034,천안시 꽃밭,3383.086009005348
36.8331108,127.1896028,CAB285010147,각원사,1718,24,CAB285000034,천안시 꽃밭,3757.026972329223
36.833425,127.191408,CAB285071885,각원사회차지,71885,25,CAB285000034,천안시 꽃밭,3921.705141216374
36.833545,127.191414,CAB285071886,각원사회차지,71886,1,CAB285000035,천안시 꽃밭,3925.2775005619105
36.8330729,127.1892217,CAB285001045,각원사,1045,2,CAB285000035,천안시 꽃밭,3722.983590824614
36.83086304,127.18551229,CAB285001044,신안25통,1044,3,CAB285000035,천안시 꽃밭,3348.757751686278
36.8299428,127.1850257,CAB285071746,안서코아루,71746,4,CAB285000035,천안시 꽃밭,3288.832094472272
36.829475,127.189214,CAB285002190,"부경파크빌,안서e편한세상,성불사부경이편한",2190,5,CAB285000035,편의시설지원센터,3635.138667098328
36.820118,127.186714,CAB285002274,리각미술관,2274,6,CAB285000035,죽전주간보호센터,2761.1144972849506
36.81857538,127.1857192,CAB285001891,중앙소방학교 후문,1891,7,CAB285000035,죽전주간보호센터,2573.4809143554457
36.816795,127.1840503,CAB285001042,응담말,1042,8,CAB285000035,죽전주간보호센터,2348.42072169647
36.81552132,127.18191073,CAB285001040,양담말,1040,9,CAB285000035,죽전주간보호센터,2178.3459708094488
36.81502464,127.17880408,CAB285001039,분텃골,1039,10,CAB285000035,편의시설지원센터,2087.397805241128
36.81361963,127.17551741,CAB285001481,아랫말,1481,11,CAB285000035,편의시설지원센터,1766.2995274994696
36.8129387,127.17313886,CAB285001037,천성중학교,1037,12,CAB285000035,편의시설지원센터,1543.3884810491616
36.81214341,127.17156404,CAB285001038,향교앞,1038,13,CAB285000035,편의시설지원센터,1390.129396916008
36.81122794,127.16796241,CAB285001592,동말,1592,14,CAB285000035,편의시설지원센터,1058.879475913565
36.8081761,127.1614679,CAB285001482,대전충남양계축협,1482,15,CAB285000035,편의시설지원센터,530.9292448324275
36.8064396,127.16009075,CAB285000699,원동교,699,16,CAB285000035,편의시설지원센터,555.8722413614895
36.80639796,127.15522408,CAB285000704,천안제일고등학교,704,17,CAB285000035,편의시설지원센터,442.5806645972042
36.8083113,127.1505244,CAB285001591,동남구보건소,1591,18,CAB285000035,편의시설지원센터,548.5785712186043
36.80911797,127.14884241,CAB285000678,천안역,678,19,CAB285000035,편의시설지원센터,664.8667035517157
36.8116185,127.148923,CAB285000654,삼도상가,654,20,CAB285000035,편의시설지원센터,660.1468524120122
36.815312,127.1502101,CAB285000651,복자여자중고등학교,651,21,CAB285000035,편의시설지원센터,766.2314572984333
36.8175776,127.1514936,CAB285000650,방죽안오거리,650,22,CAB285000035,천안시 꽃밭,902.3736552087173
36.818722,127.156019,CAB285010125,종합터미널,2357,23,CAB285000035,편의시설지원센터,932.2993527645061
36.79301183,127.11700956,CAB285010020,방아다리공원,2341,1,CAB285000037,하모니주간보호센터,631.5321108465222
36.7927864,127.1200236,CAB285071557,쌍용역코오롱하늘채,71557,2,CAB285000037,수어통역센터,591.6310421124632
36.79305796,127.12342074,CAB285000825,쌍용역해누리아이파크,825,3,CAB285000037,수어통역센터,351.43803775428825
36.79409963,127.12633741,CAB285000826,쌍용고가교,826,4,CAB285000037,수어통역센터,191.99265489973376
36.79631298,127.12906241,CAB285000829,쌍용동 이마트,829,5,CAB285000037,수어통역센터,318.9350211464144
36.80244569,127.13192013,CAB285000887,쌍용패션거리,887,6,CAB285000037,시각장애인등 생활지원센터,451.91595861351703
36.80492959,127.13235383,CAB285000888,천안여상입구,888,7,CAB285000037,시각장애인등 생활지원센터,311.04719472287223
36.807165,127.134894,CAB285071406,천안고등학교,896,8,CAB285000037,시각장애인등 생활지원센터,544.0571616023099
36.806856,127.137834,CAB285071912,봉서산아이파크아파트,71912,9,CAB285000037,시각장애인등 생활지원센터,793.4446237832955
36.80669911,127.14200198,CAB285071550,봉명1교,71550,10,CAB285000037,천안시장애인희망일터,1047.3137578633282
36.8083113,127.1505244,CAB285001591,동남구보건소,1591,11,CAB285000037,편의시설지원센터,548.5785712186043
36.80911797,127.14884241,CAB285000678,천안역,678,12,CAB285000037,편의시설지원센터,664.8667035517157
36.8083388,127.147642,CAB285000655,천안역 동부광장,655,13,CAB285000037,천안시장애인희망일터,771.0657550454025
36.803072,127.146009,CAB285000659,온양나드리,659,14,CAB285000037,천안시장애인희망일터,590.5015181819423
36.8005047,127.1487406,CAB285000661,남산중앙시장,661,15,CAB285000037,천안시장애인희망일터,419.04588792476045
36.7984753,127.1508314,CAB285001590,영성로,1590,16,CAB285000037,천안시장애인희망일터,489.38716029696485
36.7982139,127.1517372,CAB285000702,남부오거리,702,17,CAB285000037,천안시장애인희망일터,498.11184101583433
36.79842431,127.15623941,CAB285000876,우성VIP 아파트,876,18,CAB285000037,천안시장애인희망일터,569.7648762022387
36.79862631,127.16063078,CAB285001036,충무로사거리,1036,19,CAB285000037,휴브릿지주간보호센터,766.2380193034606
36.79874294,127.16341241,CAB285001992,홈플러스,1992,20,CAB285000037,휴브릿지주간보호센터,765.2592445337363
36.79226235,127.16454777,CAB285000747,신성미소지움아파트,747,21,CAB285000037,휴브릿지주간보호센터,187.78355248243878
36.78786298,127.16568907,CAB285000737,천안동중학교,737,22,CAB285000037,휴브릿지주간보호센터,529.2421368665216
36.7842081,127.16912224,CAB285000739,천안삼거리공원,739,23,CAB285000037,천안시종합사회복지관 부설 주간보호센터,555.1734655757226
36.7804555,127.1735565,CAB285000741,삼룡동새마을회관,741,24,CAB285000037,천안시누리별장애인종합복지관,842.418475278014
36.776238,127.1777027,CAB285000743,"천안의료원,고려신학대학원",743,25,CAB285000037,천안시누리별장애인종합복지관,1302.511714078511
36.7759539,127.1783259,CAB285000746,"천안의료원,고려신학대학원",746,1,CAB285000038,천안시누리별장애인종합복지관,1365.8258720878023
36.78093295,127.1733924,CAB285000742,삼룡동새마을회관,742,2,CAB285000038,천안시종합사회복지관 부설 주간보호센터,827.0219263492057
36.78402463,127.1697274,CAB285000740,천안삼거리공원,740,3,CAB285000038,천안시종합사회복지관 부설 주간보호센터,588.3485755252871
36.78778703,127.16601147,CAB285000738,천안동중학교,738,4,CAB285000038,휴브릿지주간보호센터,552.177306595649
36.79281465,127.16488075,CAB285001588,신성미소지움아파트,1588,5,CAB285000038,휴브릿지주간보호센터,236.4702492472194
36.79891657,127.16379809,CAB285001991,홈플러스,1991,6,CAB285000038,휴브릿지주간보호센터,788.7405140899973
36.7987691,127.1601093,CAB285071433,충무로사거리,2375,7,CAB285000038,휴브릿지주간보호센터,792.9166152634472
36.7985872,127.1564345,CAB285000875,우성VIP 아파트,875,8,CAB285000038,천안시장애인희망일터,565.332441374381
36.7992067,127.1521362,CAB285000676,남산축협,676,9,CAB285000038,천안시장애인희망일터,384.19891894187344
36.8004711,127.1492519,CAB285000662,천안중앙시장,662,10,CAB285000038,천안시장애인희망일터,384.7052020979088
36.8032386,127.1462215,CAB285000660,온양나드리,660,11,CAB285000038,천안시장애인희망일터,573.4183458878051
36.8081632,127.1477157,CAB285000656,천안역 동부광장,656,12,CAB285000038,천안시장애인희망일터,751.3672560415632
36.80882941,127.14900627,CAB285000677,천안역,677,13,CAB285000038,편의시설지원센터,657.8528880694973
36.80731404,127.15153934,CAB285001753,동남구보건소,1753,14,CAB285000038,천안시장애인희망일터,526.1650078889173
36.8068688,127.1419862,CAB285071549,봉명1교,71549,15,CAB285000038,천안시장애인희망일터,1056.7862234479135
36.8070723,127.1392308,CAB285071481,천고사거리,71481,16,CAB285000038,시각장애인등 생활지원센터,920.2365678502891
36.807303,127.134299,CAB285000895,천안고등학교,895,17,CAB285000038,시각장애인등 생활지원센터,498.241367599686
36.80469794,127.13214075,CAB285000889,천안여상입구,889,18,CAB285000038,시각장애인등 생활지원센터,302.4297483148162
36.80204793,127.13170574,CAB285000896,쌍용패션거리,886,19,CAB285000038,시각장애인등 생활지원센터,479.061098205569
36.796526,127.12894,CAB285000828,쌍용동 이마트,828,20,CAB285000038,수어통역센터,314.1926147547633
36.79425133,127.12614741,CAB285000827,이화여성병원,827,21,CAB285000038,수어통역센터,170.48573149319745
36.79307799,127.12246074,CAB285000824,쌍용역예일병원계룡아파트,824,22,CAB285000038,수어통역센터,402.88667335423696
36.792897,127.120114,CAB285071556,쌍용역코오롱하늘채,71556,23,CAB285000038,수어통역센터,578.1822858580093
36.79311153,127.11686957,CAB285010021,방아다리공원,2340,24,CAB285000038,하모니주간보호센터,625.7148712928999
36.8190148,127.1565574,CAB285000686,종합터미널,686,1,CAB285000039,편의시설지원센터,965.4123287402517
36.817435,127.15115249,CAB285000649,방죽안오거리,649,2,CAB285000039,편의시설지원센터,906.3992703777537
36.815121,127.1499161,CAB285000652,복자여자중고등학교,652,3,CAB285000039,편의시설지원센터,769.7648028633092
36.8120581,127.1488145,CAB285000653,삼도상가,653,4,CAB285000039,편의시설지원센터,681.7617893087796
36.8083388,127.147642,CAB285000655,천안역 동부광장,655,5,CAB285000039,천안시장애인희망일터,771.0657550454025
36.803072,127.146009,CAB285000659,온양나드리,659,6,CAB285000039,천안시장애인희망일터,590.5015181819423
36.8005047,127.1487406,CAB285000661,남산중앙시장,661,7,CAB285000039,천안시장애인희망일터,419.04588792476045
36.7984753,127.1508314,CAB285001590,영성로,1590,8,CAB285000039,천안시장애인희망일터,489.38716029696485
36.7982139,127.1517372,CAB285000702,남부오거리,702,9,CAB285000039,천안시장애인희망일터,498.11184101583433
36.79842431,127.15623941,CAB285000876,우성VIP 아파트,876,10,CAB285000039,천안시장애인희망일터,569.7648762022387
36.797823,127.15919,CAB285000749,삼룡교,749,11,CAB285000039,휴브릿지주간보호센터,721.8516816699996
36.793522,127.160393,CAB285000776,구성초등학교 천안시 보훈회관 건너,776,12,CAB285000039,휴브릿지주간보호센터,261.2192465198451
36.79047961,127.15948573,CAB285002040,청수고등학교,2040,13,CAB285000039,휴브릿지주간보호센터,310.50426625689386
36.78730629,127.15673408,CAB285010006,동남경찰서,2331,14,CAB285000039,휴브릿지주간보호센터,722.6113466637091
36.78585295,127.15697407,CAB285001971,청룡동행정복지센터,1971,15,CAB285000039,천안시종합사회복지관 부설 주간보호센터,819.7154040263449
36.7851947,127.1550777,CAB285071564,대전지방법원천안지원,71564,16,CAB285000039,천안시종합사회복지관 부설 주간보호센터,920.3077546501548
36.78340964,127.15237574,CAB285002215,한양수자인,2215,17,CAB285000039,천안시종합사회복지관 부설 주간보호센터,1076.6772023825965
36.78122795,127.15629407,CAB285002226,천안우리병원,2226,18,CAB285000039,천안시종합사회복지관 부설 주간보호센터,699.3003526537135
36.779139,127.158503,CAB285071809,청당벽산블루밍,71809,19,CAB285000039,천안시누리별장애인종합복지관,524.1037411618111
36.7670585,127.1552598,CAB285001305,구룡1통입구,1305,20,CAB285000039,천안시누리별장애인종합복지관,1690.4994758454966
36.7666725,127.1490484,CAB285000751,구룡동,751,21,CAB285000039,천안시누리별장애인종합복지관,2042.31393315496
36.7666725,127.1490484,CAB285000751,구룡동,751,1,CAB285000040,천안시누리별장애인종합복지관,2042.31393315496
36.7636662,127.1549287,CAB285001585,구룡1통,1585,2,CAB285000040,천안시누리별장애인종합복지관,2042.472111447203
36.7668964,127.1553445,CAB285001306,구룡1통입구,1306,3,CAB285000040,천안시누리별장애인종합복지관,1702.9284395252232
36.779139,127.158642,CAB285071810,청당벽산블루밍,71810,4,CAB285000040,천안시누리별장애인종합복지관,512.2629241851579
36.78349127,127.15254907,CAB285002216,한양수자인,2216,5,CAB285000040,천안시종합사회복지관 부설 주간보호센터,1063.7231137747544
36.7845432,127.1536393,CAB285071565,대전지방검찰청천안지청,71565,6,CAB285000040,천안시종합사회복지관 부설 주간보호센터,1006.1324119769829
36.78572841,127.15708834,CAB285001972,청룡동행정복지센터,1972,7,CAB285000040,천안시종합사회복지관 부설 주간보호센터,803.122750656893
36.78780462,127.15669908,CAB285010005,동남경찰서,2332,8,CAB285000040,휴브릿지주간보호센터,687.2411656642588
36.78999133,127.15895907,CAB285002041,청수고등학교,2041,9,CAB285000040,휴브릿지주간보호센터,379.04202623222386
36.79378962,127.16034074,CAB285000775,구성초등학교 천안시 보훈회관,775,10,CAB285000040,휴브릿지주간보호센터,285.7933502049832
36.796802,127.159535,CAB285071666,구성동중앙신협,71666,11,CAB285000040,휴브릿지주간보호센터,606.1754804886147
36.7985872,127.1564345,CAB285000875,우성VIP 아파트,875,12,CAB285000040,천안시장애인희망일터,565.332441374381
36.7992067,127.1521362,CAB285000676,남산축협,676,13,CAB285000040,천안시장애인희망일터,384.19891894187344
36.8004711,127.1492519,CAB285000662,천안중앙시장,662,14,CAB285000040,천안시장애인희망일터,384.7052020979088
36.8032386,127.1462215,CAB285000660,온양나드리,660,15,CAB285000040,천안시장애인희망일터,573.4183458878051
36.8081632,127.1477157,CAB285000656,천안역 동부광장,656,16,CAB285000040,천안시장애인희망일터,751.3672560415632
36.8116185,127.148923,CAB285000654,삼도상가,654,17,CAB285000040,편의시설지원센터,660.1468524120122
36.815312,127.1502101,CAB285000651,복자여자중고등학교,651,18,CAB285000040,편의시설지원센터,766.2314572984333
36.8175776,127.1514936,CAB285000650,방죽안오거리,650,19,CAB285000040,천안시 꽃밭,902.3736552087173
36.8187607,127.1556582,CAB285000685,종합터미널,685,20,CAB285000040,편의시설지원센터,937.5312260639803
36.82985469,127.16212123,CAB285071555,신부동회차지,71555,1,CAB285000041,천안시 꽃밭,1305.4452425008765
36.830499,127.1639488,CAB285001754,단국대 삼거리,1754,2,CAB285000041,천안시 꽃밭,1483.3630359604028
36.82866701,127.16600494,CAB285010022,옹골부락,10022,3,CAB285000041,천안시 꽃밭,1595.7517757188218
36.8224033,127.162808,CAB285001062,도솔광장,1062,4,CAB285000041,천안시 꽃밭,1310.198712597252
36.81993963,127.15977408,CAB285000707,대림한숲아파트,707,5,CAB285000041,편의시설지원센터,1115.3022333997087
36.8190148,127.1565574,CAB285000686,종합터미널,686,6,CAB285000041,편의시설지원센터,965.4123287402517
36.81732914,127.1528389,CAB285000683,신안파출소,683,7,CAB285000041,편의시설지원센터,831.7540174291032
36.81402564,127.15290442,CAB285000681,천안초등학교,681,8,CAB285000041,편의시설지원센터,502.6842018099098
36.81124416,127.15269708,CAB285000679,천안역 필하우스 에듀시티,679,9,CAB285000041,편의시설지원센터,324.25795270594756
36.80854059,127.15239489,CAB285000877,청소년수련관,877,10,CAB285000041,편의시설지원센터,388.3226608247229
36.8055523,127.1522197,CAB285000669,버들육거리,669,11,CAB285000041,천안시장애인희망일터,323.8860980539024
36.80334529,127.15268173,CAB285000672,청과시장,672,12,CAB285000041,천안시장애인희망일터,77.48946271924981
36.79952316,127.15337379,CAB285000674,농협원성점,674,13,CAB285000041,천안시장애인희망일터,353.4570188338913
36.79842431,127.15623941,CAB285000876,우성VIP 아파트,876,14,CAB285000041,천안시장애인희망일터,569.7648762022387
36.79862631,127.16063078,CAB285001036,충무로사거리,1036,15,CAB285000041,휴브릿지주간보호센터,766.2380193034606
36.79874294,127.16341241,CAB285001992,홈플러스,1992,16,CAB285000041,휴브릿지주간보호센터,765.2592445337363
36.79226235,127.16454777,CAB285000747,신성미소지움아파트,747,17,CAB285000041,휴브릿지주간보호센터,187.78355248243878
36.7863024,127.1648077,CAB285001950,천안박물관,1950,18,CAB285000041,천안시종합사회복지관 부설 주간보호센터,567.0069929011578
36.7836693,127.16506593,CAB285000750,원삼거리,750,19,CAB285000041,천안시종합사회복지관 부설 주간보호센터,284.21115528643986
36.78195,127.164126,CAB285002104,청삼교차로,2104,20,CAB285000041,천안시종합사회복지관 부설 주간보호센터,80.97043153893695
36.781489,127.156786,CAB285071925,청당2공원,71925,21,CAB285000041,천안시종합사회복지관 부설 주간보호센터,656.0816143374194
36.781636,127.1530338,CAB285071639,청당초등학교입구,71639,22,CAB285000041,천안시종합사회복지관 부설 주간보호센터,991.289820238152
36.78122795,127.15629407,CAB285002226,천안우리병원,2226,23,CAB285000041,천안시종합사회복지관 부설 주간보호센터,699.3003526537135
36.779139,127.158503,CAB285071809,청당벽산블루밍,71809,24,CAB285000041,천안시누리별장애인종합복지관,524.1037411618111
36.778263,127.155778,CAB285071811,청당벽산블루밍 남문,71811,25,CAB285000041,천안시누리별장애인종합복지관,785.3875209312915
36.779195,127.150317,CAB285071813,"청당한양수자인블루시티,청당서희스타힐스",71813,26,CAB285000041,천안시누리별장애인종합복지관,1240.2134875672289
36.77680462,127.14330408,CAB285002127,청당2통(새텃마을),2127,27,CAB285000041,천안시누리별장애인종합복지관,1902.574161873635
36.771989,127.14278,CAB285071807,구룡호두광장,71807,28,CAB285000041,천안시누리별장애인종합복지관,2126.6801682296414
36.7665616,127.1382016,CAB285001422,구룡2통,1422,29,CAB285000041,천안시누리별장애인종합복지관,2783.7330893581734
36.772002,127.142984,CAB285071808,구룡호두광장,71808,30,CAB285000041,천안시누리별장애인종합복지관,2109.7505056917466
36.777626,127.143943,CAB285002126,청당2통(새텃마을),2126,31,CAB285000041,천안시누리별장애인종합복지관,1828.7252638854116
36.779066,127.150322,CAB285071814,"청당한양수자인블루시티,청당서희스타힐스",71814,32,CAB285000041,천안시누리별장애인종합복지관,1241.5618734156817
36.778125,127.155794,CAB285071812,청당벽산블루밍 남문,71812,33,CAB285000041,천안시누리별장애인종합복지관,789.0785736748694
36.779139,127.158642,CAB285071810,청당벽산블루밍,71810,34,CAB285000041,천안시누리별장애인종합복지관,512.2629241851579
36.78110798,127.1593924,CAB285001767,청당벽산아파트,1767,35,CAB285000041,천안시종합사회복지관 부설 주간보호센터,423.0147913893327
36.78284,127.165509,CAB285000736,원삼거리,736,36,CAB285000041,천안시종합사회복지관 부설 주간보호센터,217.73868508614328
36.7869163,127.16508741,CAB285001951,천안박물관,1951,37,CAB285000041,휴브릿지주간보호센터,597.5838858279781
36.79281465,127.16488075,CAB285001588,신성미소지움아파트,1588,38,CAB285000041,휴브릿지주간보호센터,236.4702492472194
36.79891657,127.16379809,CAB285001991,홈플러스,1991,39,CAB285000041,휴브릿지주간보호센터,788.7405140899973
36.7987691,127.1601093,CAB285071433,충무로사거리,2375,40,CAB285000041,휴브릿지주간보호센터,792.9166152634472
36.7985872,127.1564345,CAB285000875,우성VIP 아파트,875,41,CAB285000041,천안시장애인희망일터,565.332441374381
36.79967502,127.15353677,CAB285000673,농협원성점,673,42,CAB285000041,천안시장애인희망일터,340.1921311225237
36.80328294,127.15286073,CAB285000671,청과시장,671,43,CAB285000041,천안시장애인희망일터,73.8282368984682
36.8054539,127.1524533,CAB285000670,버들육거리,670,44,CAB285000041,천안시장애인희망일터,311.42112404547555
36.80858461,127.1525824,CAB285000878,중앙도서관,878,45,CAB285000041,편의시설지원센터,371.45908414373946
36.81163128,127.15293407,CAB285000680,천안역 필하우스 에듀시티,680,46,CAB285000041,편의시설지원센터,321.32846717690086
36.81444863,127.15315039,CAB285000682,천안북중학교,682,47,CAB285000041,편의시설지원센터,530.3632203879371
36.8174513,127.15298408,CAB285000684,신안파출소,684,48,CAB285000041,편의시설지원센터,840.0040629483358
36.8187607,127.1556582,CAB285000685,종합터미널,685,49,CAB285000041,편의시설지원센터,937.5312260639803
36.819457,127.159662,CAB285000706,나은필병원(대림한숲아파트),706,50,CAB285000041,편의시설지원센터,1061.183619659262
36.8293063,127.16554241,CAB285001477,옹골부락,1477,51,CAB285000041,천안시 꽃밭,1573.811837589487
36.8305713,127.1640326,CAB285001053,단국대 삼거리,1053,52,CAB285000041,천안시 꽃밭,1493.3473497958419
36.82985469,127.16212123,CAB285071555,신부동회차지,71555,53,CAB285000041,천안시 꽃밭,1305.4452425008765
36.81895798,127.15454074,CAB285000687,고속터미널,687,1,CAB285000043,천안시 꽃밭,887.5418283278356
36.82101139,127.15219328,CAB285002085,신부청광아파트,2085,2,CAB285000043,천안시 꽃밭,580.6212867528376
36.8227316,127.15265224,CAB285002084,동아태조아파트,2084,3,CAB285000043,천안시 꽃밭,465.86330449701177
36.82615796,127.15308741,CAB285000982,역말오거리 천안희망초,982,4,CAB285000043,천안시 꽃밭,410.72469611411094
36.828882,127.152548,CAB285010023,힐스테이트두정역,23,5,CAB285000043,천안시 꽃밭,525.9067398287355
36.832555,127.151996,CAB285000978,e편한세상3차 두정역입구,978,6,CAB285000043,천안시 꽃밭,853.0973478240604
36.835215,127.153745,CAB285071890,두정동 와마트,71890,7,CAB285000043,천안시 꽃밭,1185.07361808587
36.837684,127.156271,CAB285071851,e편한두정4차 아파트,71851,8,CAB285000043,천안시 꽃밭,1528.271986378506
36.835254,127.153546,CAB285071891,두정동 와마트,71891,9,CAB285000043,천안시 꽃밭,1182.3113912452718
36.8358068,127.1517227,CAB285000976,두정역마을,976,10,CAB285000043,천안시 꽃밭,1191.1139706966792
36.84380965,127.15411075,CAB285001599,부성1동행정복지센터,1599,11,CAB285000043,천안시 꽃밭,2104.059650806077
36.850056,127.155923,CAB285071915,공주대학교공대사거리,71915,12,CAB285000043,천안시장애인종합복지관,2538.9953836087625
36.85185128,127.15863908,CAB285001601,신당고등학교,1601,13,CAB285000043,천안시장애인종합복지관,2848.536079750888
36.85295498,127.15978564,CAB285001816,신당동코아루아파트,1816,14,CAB285000043,천안시장애인종합복지관,2999.5035951957725
36.85465098,127.16025652,CAB285001817,신당동,1817,15,CAB285000043,천안시장애인종합복지관,3137.3984085805528
36.8582732,127.1598751,CAB285071607,천안상업고등학교,71607,16,CAB285000043,천안시장애인종합복지관,3354.3886944112814
36.8628127,127.1617061,CAB285001680,신당2통,1680,17,CAB285000043,천안시장애인종합복지관,3814.938213697802
36.864337,127.157736,CAB285002141,태창빌라,2141,18,CAB285000043,천안시장애인종합복지관,3699.6336905911653
36.85948462,127.14257741,CAB285001402,업성동입구,1402,19,CAB285000043,천안시장애인종합복지관,2519.4331675326416
36.85780395,127.13618308,CAB285002277,서북경찰서,2277,20,CAB285000043,천안시장애인종합복지관,2165.8808840008182
36.8592254,127.1350561,CAB285001800,원네스아파트,1800,21,CAB285000043,천안시장애인종합복지관,2303.323549414375
36.8660071,127.1301154,CAB285001403,업성4통,1403,22,CAB285000043,천안시장애인종합복지관,3031.4074989744313
36.86582008,127.13006101,CAB285001729,업성4통,1729,23,CAB285000043,천안시장애인종합복지관,3010.831545537904
36.8593736,127.1348759,CAB285001799,원네스아파트,1799,24,CAB285000043,천안시장애인종합복지관,2317.2556665492243
36.8579918,127.1343406,CAB285001798,선바위,1798,25,CAB285000043,천안시장애인종합복지관,2158.9150053845806
36.8551708,127.1301362,CAB285001796,밤골,1796,26,CAB285000043,천안시장애인종합복지관,1830.2339200141046
36.853525,127.127287,CAB285071801,업성동 태양,71801,27,CAB285000043,천안시장애인종합복지관,1681.8134576581067
36.84999461,127.11811408,CAB285001603,롯데푸드,1603,28,CAB285000043,천안시장애인종합복지관,1712.6192487739327
36.85236462,127.11538241,CAB285000302,차암1통,302,29,CAB285000043,천안시장애인종합복지관,2070.9873662319446
36.85798562,127.10913828,CAB285010116,신갈리,1082,30,CAB285000043,천안시장애인종합복지관,2906.720886439825
36.8607477,127.1050776,CAB285001621,코리아웨코스다㈜,1621,31,CAB285000043,천안시장애인종합복지관,3377.7878546892157
36.86413633,127.10384241,CAB285000298,마정공단,298,32,CAB285000043,천안시장애인종합복지관,3730.2593141641655
36.86866501,127.10062841,CAB285000296,마정리,296,33,CAB285000043,천안시장애인종합복지관,4299.114374153572
36.874366,127.099854,CAB285071929,마정저수지,71929,34,CAB285000043,천안시장애인종합복지관,4844.390538918809
36.8793451,127.0995104,CAB285000295,마정교회,295,35,CAB285000043,천안시장애인종합복지관,5321.298520967458
36.88449,127.107505,CAB285071624,다나힐요양병원,71624,36,CAB285000043,드림파워텍,5122.629233311498
36.883841,127.109386,CAB285071815,첨단산업단지,0,37,CAB285000043,드림파워텍,4986.5163217155
36.88383,127.10995,CAB285071622,첨단산업단지,71622,1,CAB285000044,드림파워텍,4939.483125667944
36.88451,127.10669,CAB285071623,다나힐요양병원,71623,2,CAB285000044,드림파워텍,5191.150176586867
36.8794695,127.09934128,CAB285001081,마정교회,1081,3,CAB285000044,천안시장애인종합복지관,5340.9982936457445
36.87443,127.099666,CAB285071928,마정저수지,71928,4,CAB285000044,천안시장애인종합복지관,4859.866254993282
36.8683375,127.10065186,CAB285000297,마정리,297,5,CAB285000044,천안시장애인종합복지관,4269.749581396225
36.86392598,127.10376114,CAB285000299,마정공단,299,6,CAB285000044,천안시장애인종합복지관,3717.4017570638057
36.86074688,127.10488644,CAB285000300,코리아웨코스다㈜,300,7,CAB285000044,천안시장애인종합복지관,3389.4956999316423
36.8578313,127.1091075,CAB285000301,신갈리(갈미),301,8,CAB285000044,천안시장애인종합복지관,2896.0076493736915
36.85232086,127.1152517,CAB285001604,차암1통,1604,9,CAB285000044,천안시장애인종합복지관,2075.403471269451
36.84984025,127.1179884,CAB285001602,롯데푸드,1602,10,CAB285000044,천안시장애인종합복지관,1707.8368837617845
36.853482,127.127389,CAB285071802,업성동 태양,71802,11,CAB285000044,천안시장애인종합복지관,1675.278539346271
36.85508491,127.13025261,CAB285001795,밤골,1795,12,CAB285000044,천안시장애인종합복지관,1820.2067401540946
36.85789938,127.13443863,CAB285001797,선바위,1797,13,CAB285000044,천안시장애인종합복지관,2149.9051509269575
36.8592254,127.1350561,CAB285001800,원네스아파트,1800,14,CAB285000044,천안시장애인종합복지관,2303.323549414375
36.8660071,127.1301154,CAB285001403,업성4통,1403,15,CAB285000044,천안시장애인종합복지관,3031.4074989744313
36.86582008,127.13006101,CAB285001729,업성4통,1729,16,CAB285000044,천안시장애인종합복지관,3010.831545537904
36.8593736,127.1348759,CAB285001799,원네스아파트,1799,17,CAB285000044,천안시장애인종합복지관,2317.2556665492243
36.85713795,127.13806074,CAB285000965,서북경찰서,965,18,CAB285000044,천안시장애인종합복지관,2135.4082502701167
36.85853298,127.14113574,CAB285000966,업성초등학교,966,19,CAB285000044,천안시장애인종합복지관,2372.2524915350655
36.865131,127.156792,CAB285001682,서울사료,1682,20,CAB285000044,천안시장애인종합복지관,3715.512172378346
36.864251,127.157741,CAB285002142,태창빌라,2142,21,CAB285000044,천안시장애인종합복지관,3692.589891925683
36.86274014,127.16156021,CAB285001681,신당2통,1681,22,CAB285000044,천안시장애인종합복지관,3800.024139627028
36.858277,127.1596507,CAB285071606,천안상업고등학교,71606,23,CAB285000044,천안시장애인종합복지관,3339.441858982952
